TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Date,Year,Month,Day,Day_Name,Total_Consumption
19:55,4292.78,1690.95,1021.19,1318.55,197.84,25.68,2022-04-06,2022,4,6,Wednesday,4254.210000000001
20:00,4272.31,1680.59,989.72,1339.64,197.32,25.82,2022-04-06,2022,4,6,Wednesday,4233.089999999999
20:05,4286.01,1701.16,1012.55,1308.58,199.37,25.68,2022-04-06,2022,4,6,Wednesday,4247.34
20:10,4262.91,1673.68,1012.31,1308.45,197.04,25.76,2022-04-06,2022,4,6,Wednesday,4217.24
20:15,4244.47,1703.82,983.21,1296.46,193.2,25.67,2022-04-06,2022,4,6,Wednesday,4202.36
20:20,4235.18,1709.51,977.07,1288.16,194.51,25.7,2022-04-06,2022,4,6,Wednesday,4194.95
20:25,4236.22,1699.39,998.3,1280.25,189.18,25.7,2022-04-06,2022,4,6,Wednesday,4192.82
20:30,4192.1,1701.61,969.95,1263.52,187.99,25.69,2022-04-06,2022,4,6,Wednesday,4148.759999999999
20:35,4171.69,1670.17,980.87,1254.45,193.36,25.57,2022-04-06,2022,4,6,Wednesday,4124.419999999999
20:40,4159.56,1700.27,977.28,1232.81,193.21,25.32,2022-04-06,2022,4,6,Wednesday,4128.889999999999
20:45,4177.98,1684.83,973.74,1253.16,199.63,25.48,2022-04-06,2022,4,6,Wednesday,4136.839999999999
20:50,4166.92,1729.04,963.32,1230.04,179.76,25.43,2022-04-06,2022,4,6,Wednesday,4127.59
20:55,4136.89,1696.54,958.72,1234.72,182.14,25.49,2022-04-06,2022,4,6,Wednesday,4097.610000000001
21:00,4141.56,1690.07,964.58,1230.79,191.25,25.4,2022-04-06,2022,4,6,Wednesday,4102.09
21:05,4127.69,1696.35,963.28,1216.23,181.6,25.22,2022-04-06,2022,4,6,Wednesday,4082.68
21:10,4108.6,1698.09,956.62,1214.77,176.7,25.15,2022-04-06,2022,4,6,Wednesday,4071.33
21:15,4126.14,1696.28,961.62,1230.19,173.87,25.03,2022-04-06,2022,4,6,Wednesday,4086.9900000000002
21:20,4167.69,1709.8,964.89,1236.74,188.74,25.0,2022-04-06,2022,4,6,Wednesday,4125.17
21:25,4187.05,1732.21,968.98,1239.83,182.16,25.2,2022-04-06,2022,4,6,Wednesday,4148.38
21:30,4189.11,1722.54,964.84,1250.65,181.85,25.01,2022-04-06,2022,4,6,Wednesday,4144.89
21:35,4177.13,1679.52,970.45,1251.85,185.82,24.83,2022-04-06,2022,4,6,Wednesday,4112.47
21:40,4197.26,1742.04,964.8,1249.59,176.23,24.77,2022-04-06,2022,4,6,Wednesday,4157.43
21:45,4222.07,1723.31,985.52,1266.29,182.23,24.75,2022-04-06,2022,4,6,Wednesday,4182.099999999999
21:50,4240.04,1730.02,982.51,1282.03,181.68,24.4,2022-04-06,2022,4,6,Wednesday,4200.639999999999
21:55,4255.81,1749.31,971.25,1288.29,183.23,24.22,2022-04-06,2022,4,6,Wednesday,4216.3
22:00,4278.18,1746.69,991.07,1297.69,179.09,24.28,2022-04-06,2022,4,6,Wednesday,4238.82
22:05,4324.57,1782.68,994.26,1304.96,179.89,24.06,2022-04-06,2022,4,6,Wednesday,4285.85
22:10,4284.42,1767.7,990.07,1284.29,180.68,23.65,2022-04-06,2022,4,6,Wednesday,4246.389999999999
22:15,4288.73,1748.6,994.69,1303.56,177.52,23.58,2022-04-06,2022,4,6,Wednesday,4247.95
22:20,4317.07,1769.16,992.76,1309.57,177.18,23.47,2022-04-06,2022,4,6,Wednesday,4272.14
22:25,4367.82,1785.11,1015.67,1324.53,184.02,23.44,2022-04-06,2022,4,6,Wednesday,4332.7699999999995
22:30,4365.79,1797.36,999.92,1328.02,176.42,23.35,2022-04-06,2022,4,6,Wednesday,4325.07
22:35,4400.96,1795.74,1022.71,1340.19,177.21,23.32,2022-04-06,2022,4,6,Wednesday,4359.169999999999
22:40,4411.97,1791.99,1032.31,1343.05,179.39,23.28,2022-04-06,2022,4,6,Wednesday,4370.02
22:45,4413.17,1816.97,1023.73,1333.8,177.39,23.37,2022-04-06,2022,4,6,Wednesday,4375.26
22:50,4419.39,1819.35,1019.95,1341.0,176.34,23.11,2022-04-06,2022,4,6,Wednesday,4379.75
22:55,4429.4,1809.61,1020.67,1358.76,175.51,22.94,2022-04-06,2022,4,6,Wednesday,4387.49
23:00,4434.22,1816.35,1035.2,1340.24,175.85,22.96,2022-04-06,2022,4,6,Wednesday,4390.6
23:05,4418.79,1807.36,1021.13,1350.44,180.78,22.77,2022-04-06,2022,4,6,Wednesday,4382.4800000000005
23:10,4444.73,1810.95,1038.46,1345.57,183.03,22.7,2022-04-06,2022,4,6,Wednesday,4400.709999999999
23:15,4435.71,1808.38,1043.9,1341.63,176.83,22.58,2022-04-06,2022,4,6,Wednesday,4393.32
23:20,4428.11,1808.11,1031.88,1345.97,177.43,22.62,2022-04-06,2022,4,6,Wednesday,4386.01
23:25,4450.55,1811.04,1042.17,1353.52,177.21,22.68,2022-04-06,2022,4,6,Wednesday,4406.62
23:30,4422.79,1796.63,1036.21,1351.18,174.36,22.46,2022-04-06,2022,4,6,Wednesday,4380.84
23:35,4411.42,1797.41,1035.32,1338.17,176.22,22.32,2022-04-06,2022,4,6,Wednesday,4369.44
23:40,4415.79,1795.14,1034.02,1344.99,177.54,22.28,2022-04-06,2022,4,6,Wednesday,4373.969999999999
23:45,4384.53,1793.85,1023.88,1330.21,174.79,22.06,2022-04-06,2022,4,6,Wednesday,4344.790000000001
00:00,5723.12,2543.91,1286.25,1628.89,178.78,29.67,2022-04-28,2022,4,28,Thursday,5667.5
00:05,5643.26,2504.06,1270.72,1603.73,178.0,29.38,2022-04-28,2022,4,28,Thursday,5585.89
00:10,5617.76,2498.01,1262.74,1597.41,176.98,29.21,2022-04-28,2022,4,28,Thursday,5564.349999999999
00:15,5624.21,2499.4,1265.41,1600.43,176.36,29.19,2022-04-28,2022,4,28,Thursday,5570.79
00:20,5598.09,2485.48,1254.87,1599.2,176.52,29.12,2022-04-28,2022,4,28,Thursday,5545.1900000000005
00:25,5597.35,2488.65,1254.17,1596.41,176.02,29.09,2022-04-28,2022,4,28,Thursday,5544.340000000001
00:30,5564.08,2474.47,1248.33,1583.68,175.68,29.03,2022-04-28,2022,4,28,Thursday,5511.19
00:35,5509.63,2447.01,1233.56,1575.69,174.67,28.9,2022-04-28,2022,4,28,Thursday,5459.83
00:40,5506.74,2450.56,1235.72,1567.31,173.74,28.8,2022-04-28,2022,4,28,Thursday,5456.13
00:45,5496.08,2442.09,1226.84,1571.97,173.18,28.62,2022-04-28,2022,4,28,Thursday,5442.700000000001
00:50,5488.71,2433.7,1228.7,1573.31,172.12,28.71,2022-04-28,2022,4,28,Thursday,5436.539999999999
00:55,5477.94,2435.58,1227.64,1562.47,171.53,29.02,2022-04-28,2022,4,28,Thursday,5426.240000000001
01:00,5446.2,2414.54,1221.51,1557.72,170.47,28.84,2022-04-28,2022,4,28,Thursday,5393.080000000001
01:05,5377.35,2382.68,1206.9,1539.05,169.64,28.58,2022-04-28,2022,4,28,Thursday,5326.85
01:10,5360.28,2374.03,1208.47,1529.23,168.55,28.48,2022-04-28,2022,4,28,Thursday,5308.759999999999
01:15,5339.11,2363.27,1201.49,1522.4,167.27,28.37,2022-04-28,2022,4,28,Thursday,5282.8
01:20,5308.07,2349.83,1195.09,1520.07,166.75,28.55,2022-04-28,2022,4,28,Thursday,5260.29
01:25,5278.82,2336.64,1189.69,1508.44,165.63,28.25,2022-04-28,2022,4,28,Thursday,5228.650000000001
01:30,5256.46,2322.32,1186.09,1504.24,165.59,28.32,2022-04-28,2022,4,28,Thursday,5206.5599999999995
01:35,5220.79,2311.36,1177.71,1488.71,165.19,28.2,2022-04-28,2022,4,28,Thursday,5171.17
01:40,5199.35,2302.66,1170.14,1484.52,164.47,28.07,2022-04-28,2022,4,28,Thursday,5149.86
01:45,5172.06,2294.16,1167.34,1467.35,165.11,27.97,2022-04-28,2022,4,28,Thursday,5121.93
01:50,5162.65,2285.35,1165.48,1472.31,163.34,27.82,2022-04-28,2022,4,28,Thursday,5114.299999999999
01:55,5124.78,2266.43,1157.19,1461.72,162.64,27.88,2022-04-28,2022,4,28,Thursday,5075.860000000001
02:00,5111.88,2258.87,1157.41,1457.27,161.73,27.82,2022-04-28,2022,4,28,Thursday,5063.0999999999985
02:05,5066.86,2242.58,1146.87,1441.49,161.62,26.21,2022-04-28,2022,4,28,Thursday,5018.7699999999995
02:10,5041.07,2230.28,1137.59,1439.3,161.09,27.21,2022-04-28,2022,4,28,Thursday,4995.47
02:15,5016.72,2215.12,1134.2,1432.56,160.02,27.08,2022-04-28,2022,4,28,Thursday,4968.98
02:20,4961.46,2189.55,1120.85,1417.6,159.32,26.97,2022-04-28,2022,4,28,Thursday,4914.29
02:25,4943.01,2178.37,1120.23,1410.85,158.89,27.02,2022-04-28,2022,4,28,Thursday,4895.360000000001
02:30,4911.81,2158.61,1116.58,1405.19,158.32,26.84,2022-04-28,2022,4,28,Thursday,4865.54
02:35,4880.34,2146.37,1107.81,1394.85,156.85,26.82,2022-04-28,2022,4,28,Thursday,4832.7
02:40,4859.53,2134.1,1104.11,1390.01,156.82,26.79,2022-04-28,2022,4,28,Thursday,4811.83
02:45,4818.61,2114.9,1096.68,1378.01,156.99,26.57,2022-04-28,2022,4,28,Thursday,4773.15
02:50,4808.78,2111.85,1092.47,1376.34,156.11,26.79,2022-04-28,2022,4,28,Thursday,4763.5599999999995
02:55,4809.64,2113.19,1091.23,1378.33,154.61,26.58,2022-04-28,2022,4,28,Thursday,4763.94
03:00,4784.32,2102.53,1085.44,1370.52,154.94,26.67,2022-04-28,2022,4,28,Thursday,4740.099999999999
03:05,4753.4,2088.02,1077.58,1362.43,153.69,26.55,2022-04-28,2022,4,28,Thursday,4708.2699999999995
03:10,4721.27,2076.5,1071.4,1350.1,153.87,26.61,2022-04-28,2022,4,28,Thursday,4678.48
03:15,4704.96,2071.16,1067.78,1341.1,154.17,26.42,2022-04-28,2022,4,28,Thursday,4660.629999999999
03:20,4670.75,2059.22,1055.68,1331.76,152.95,26.32,2022-04-28,2022,4,28,Thursday,4625.929999999999
03:25,4647.06,2043.06,1052.54,1327.92,153.19,26.24,2022-04-28,2022,4,28,Thursday,4602.95
03:30,4631.06,2033.75,1046.91,1326.57,152.96,26.28,2022-04-28,2022,4,28,Thursday,4586.469999999999
03:35,4595.84,2020.59,1039.13,1313.89,151.63,26.21,2022-04-28,2022,4,28,Thursday,4551.450000000001
03:40,4576.03,2014.76,1035.04,1305.25,151.38,26.13,2022-04-28,2022,4,28,Thursday,4532.56
03:45,4568.7,2007.3,1037.2,1303.87,150.7,26.19,2022-04-28,2022,4,28,Thursday,4525.259999999999
03:50,4547.59,1997.75,1029.33,1300.48,150.81,26.07,2022-04-28,2022,4,28,Thursday,4504.44
03:55,4529.46,1995.36,1024.45,1291.4,149.18,26.0,2022-04-28,2022,4,28,Thursday,4486.39
04:00,4518.38,1994.41,1020.42,1283.54,150.29,26.18,2022-04-28,2022,4,28,Thursday,4474.84
04:05,4504.13,1986.63,1015.16,1281.15,150.21,26.28,2022-04-28,2022,4,28,Thursday,4459.43
04:10,4471.85,1969.08,1008.34,1275.92,149.6,26.31,2022-04-28,2022,4,28,Thursday,4429.250000000001
04:15,4438.34,1961.57,1000.25,1258.25,149.14,26.17,2022-04-28,2022,4,28,Thursday,4395.38
04:20,4418.68,1946.92,997.8,1255.54,149.33,26.29,2022-04-28,2022,4,28,Thursday,4375.88
04:25,4404.13,1945.99,993.38,1250.6,147.45,26.09,2022-04-28,2022,4,28,Thursday,4363.509999999999
04:30,4406.01,1949.71,990.33,1249.41,148.58,26.12,2022-04-28,2022,4,28,Thursday,4364.15
04:35,4384.2,1937.55,984.69,1245.59,148.39,26.29,2022-04-28,2022,4,28,Thursday,4342.51
04:40,4380.8,1933.34,984.78,1245.71,149.08,26.34,2022-04-28,2022,4,28,Thursday,4339.25
04:45,4368.26,1932.44,984.02,1236.94,148.66,26.48,2022-04-28,2022,4,28,Thursday,4328.539999999999
04:50,4333.17,1916.92,974.45,1225.43,148.03,26.35,2022-04-28,2022,4,28,Thursday,4291.18
04:55,4317.66,1910.78,970.5,1221.01,147.8,26.23,2022-04-28,2022,4,28,Thursday,4276.32
05:00,4318.14,1910.59,968.65,1222.54,148.46,26.63,2022-04-28,2022,4,28,Thursday,4276.87
05:05,4303.59,1896.37,970.44,1220.84,147.88,26.64,2022-04-28,2022,4,28,Thursday,4262.17
05:10,4287.87,1893.97,962.12,1215.61,147.24,26.94,2022-04-28,2022,4,28,Thursday,4245.879999999999
05:15,4267.64,1886.89,956.94,1208.44,147.85,27.1,2022-04-28,2022,4,28,Thursday,4227.22
05:20,4286.24,1902.56,960.93,1204.79,147.74,27.21,2022-04-28,2022,4,28,Thursday,4243.23
05:25,4233.59,1867.76,949.6,1201.2,146.64,27.06,2022-04-28,2022,4,28,Thursday,4192.260000000001
05:30,4218.62,1873.43,947.49,1184.75,145.78,27.1,2022-04-28,2022,4,28,Thursday,4178.55
05:35,4212.62,1864.15,940.75,1196.73,145.67,24.58,2022-04-28,2022,4,28,Thursday,4171.88
05:40,4155.71,1838.46,934.14,1173.01,144.83,25.47,2022-04-28,2022,4,28,Thursday,4115.91
05:45,4143.85,1831.71,926.56,1175.83,143.55,26.83,2022-04-28,2022,4,28,Thursday,4104.4800000000005
05:50,4126.32,1826.75,925.23,1165.2,142.83,26.81,2022-04-28,2022,4,28,Thursday,4086.82
05:55,4110.79,1824.57,921.36,1163.62,141.35,27.03,2022-04-28,2022,4,28,Thursday,4077.93
06:00,4106.09,1812.7,917.58,1166.05,143.66,27.16,2022-04-28,2022,4,28,Thursday,4067.1499999999996
06:05,4090.13,1779.56,923.29,1173.35,147.89,27.16,2022-04-28,2022,4,28,Thursday,4051.2499999999995
06:10,4106.46,1792.38,931.05,1169.96,145.93,27.65,2022-04-28,2022,4,28,Thursday,4066.9700000000003
06:15,4100.75,1796.78,921.39,1174.36,145.32,27.85,2022-04-28,2022,4,28,Thursday,4065.7
06:20,4122.74,1799.16,935.26,1173.73,147.68,27.69,2022-04-28,2022,4,28,Thursday,4083.52
06:25,4093.41,1779.37,924.29,1174.89,147.92,27.62,2022-04-28,2022,4,28,Thursday,4054.09
06:30,4057.37,1765.75,930.58,1147.85,147.87,27.35,2022-04-28,2022,4,28,Thursday,4019.3999999999996
06:35,4080.94,1759.23,927.29,1182.17,147.6,26.93,2022-04-28,2022,4,28,Thursday,4043.22
06:40,4026.72,1748.56,920.78,1150.7,139.47,26.85,2022-04-28,2022,4,28,Thursday,3986.3599999999997
06:45,3999.51,1737.85,915.02,1134.45,146.51,26.55,2022-04-28,2022,4,28,Thursday,3960.38
06:50,4008.25,1707.95,935.4,1154.02,146.69,26.43,2022-04-28,2022,4,28,Thursday,3970.49
06:55,3993.72,1714.94,922.08,1142.8,148.32,26.85,2022-04-28,2022,4,28,Thursday,3954.99
07:00,3976.85,1694.27,938.53,1128.76,150.72,26.81,2022-04-28,2022,4,28,Thursday,3939.09
07:05,3953.68,1679.52,934.28,1123.86,151.65,26.58,2022-04-28,2022,4,28,Thursday,3915.89
07:10,3922.33,1688.4,909.14,1119.3,136.91,26.63,2022-04-28,2022,4,28,Thursday,3880.38
07:15,3933.62,1687.29,926.29,1121.32,137.96,26.68,2022-04-28,2022,4,28,Thursday,3899.5399999999995
07:20,3898.82,1666.29,895.98,1130.29,142.17,26.96,2022-04-28,2022,4,28,Thursday,3861.69
07:25,3967.45,1704.57,916.62,1134.35,144.85,27.16,2022-04-28,2022,4,28,Thursday,3927.5499999999997
07:30,3943.16,1686.17,904.97,1143.87,147.4,27.56,2022-04-28,2022,4,28,Thursday,3909.9700000000003
07:35,3914.71,1677.88,903.82,1117.62,149.28,27.77,2022-04-28,2022,4,28,Thursday,3876.3700000000003
07:40,3909.09,1683.99,888.09,1120.13,152.7,28.48,2022-04-28,2022,4,28,Thursday,3873.39
07:45,3909.93,1681.73,889.82,1114.12,155.13,28.74,2022-04-28,2022,4,28,Thursday,3869.54
07:50,3888.99,1666.42,893.89,1105.5,157.6,29.1,2022-04-28,2022,4,28,Thursday,3852.5099999999998
07:55,3883.44,1661.61,890.65,1103.29,162.09,29.31,2022-04-28,2022,4,28,Thursday,3846.95
08:00,3906.37,1690.86,898.62,1087.06,167.86,29.92,2022-04-28,2022,4,28,Thursday,3874.32
08:05,3909.24,1679.93,899.39,1091.81,172.14,30.21,2022-04-28,2022,4,28,Thursday,3873.48
08:10,3895.51,1670.72,873.82,1103.28,176.64,30.48,2022-04-28,2022,4,28,Thursday,3854.9399999999996
08:15,3929.1,1672.93,883.41,1127.52,179.25,30.75,2022-04-28,2022,4,28,Thursday,3893.86
08:20,3906.12,1668.45,879.89,1099.85,185.11,31.18,2022-04-28,2022,4,28,Thursday,3864.48
08:25,3942.34,1686.4,884.93,1120.18,187.59,31.3,2022-04-28,2022,4,28,Thursday,3910.4000000000005
08:30,3928.02,1659.85,876.0,1135.08,188.44,31.99,2022-04-28,2022,4,28,Thursday,3891.3599999999997
08:35,3911.33,1681.38,855.29,1113.93,192.81,32.48,2022-04-28,2022,4,28,Thursday,3875.8900000000003
08:40,3955.94,1697.8,875.57,1116.14,196.21,32.72,2022-04-28,2022,4,28,Thursday,3918.44
08:45,3967.83,1686.45,865.33,1142.49,202.97,32.91,2022-04-28,2022,4,28,Thursday,3930.15
08:50,3981.99,1720.93,868.12,1120.22,205.86,33.5,2022-04-28,2022,4,28,Thursday,3948.6300000000006
08:55,4004.47,1715.74,874.73,1130.7,211.05,33.87,2022-04-28,2022,4,28,Thursday,3966.09
09:00,3986.24,1688.06,880.73,1123.43,215.42,34.16,2022-04-28,2022,4,28,Thursday,3941.8
09:05,4076.91,1728.23,891.73,1163.92,220.28,34.06,2022-04-28,2022,4,28,Thursday,4038.2200000000003
09:10,4117.64,1748.74,886.17,1183.57,225.99,34.53,2022-04-28,2022,4,28,Thursday,4078.9999999999995
09:15,4257.72,1782.39,943.72,1228.43,231.75,34.98,2022-04-28,2022,4,28,Thursday,4221.2699999999995
09:20,4274.79,1814.83,919.79,1231.89,236.48,35.14,2022-04-28,2022,4,28,Thursday,4238.13
09:25,4326.64,1824.9,931.93,1255.81,239.81,35.38,2022-04-28,2022,4,28,Thursday,4287.83
09:30,4387.73,1839.71,948.92,1277.09,244.62,35.37,2022-04-28,2022,4,28,Thursday,4345.71
09:35,4478.54,1856.07,981.68,1312.76,246.93,35.71,2022-04-28,2022,4,28,Thursday,4433.150000000001
09:40,4513.71,1878.8,971.72,1334.68,251.83,35.93,2022-04-28,2022,4,28,Thursday,4472.96
09:45,4542.99,1885.44,977.31,1345.57,255.39,36.07,2022-04-28,2022,4,28,Thursday,4499.78
09:50,4608.21,1920.74,1002.76,1347.49,258.81,36.23,2022-04-28,2022,4,28,Thursday,4566.03
09:55,4610.52,1900.41,992.72,1361.94,262.47,36.62,2022-04-28,2022,4,28,Thursday,4554.16
10:00,4675.51,1938.0,998.59,1388.79,265.6,36.45,2022-04-28,2022,4,28,Thursday,4627.43
10:05,4729.29,1945.85,1020.02,1411.7,269.83,36.74,2022-04-28,2022,4,28,Thursday,4684.139999999999
10:10,4750.86,1986.39,1000.94,1411.38,271.45,36.58,2022-04-28,2022,4,28,Thursday,4706.74
10:15,4783.22,1937.34,1033.36,1460.63,272.1,36.74,2022-04-28,2022,4,28,Thursday,4740.17
10:20,4800.17,1953.43,1023.3,1466.49,273.65,36.93,2022-04-28,2022,4,28,Thursday,4753.8
10:25,4847.97,1953.13,1051.48,1484.75,276.55,36.96,2022-04-28,2022,4,28,Thursday,4802.870000000001
10:30,4872.28,1970.02,1055.66,1481.62,277.64,36.87,2022-04-28,2022,4,28,Thursday,4821.81
10:35,4931.9,1955.39,1088.41,1524.33,279.39,37.68,2022-04-28,2022,4,28,Thursday,4885.200000000001
10:40,4973.09,1999.75,1091.22,1514.86,280.74,37.43,2022-04-28,2022,4,28,Thursday,4924.0
10:45,4991.23,2001.28,1091.26,1533.72,280.45,37.49,2022-04-28,2022,4,28,Thursday,4944.2
10:50,4998.16,1987.56,1093.03,1549.94,282.4,37.74,2022-04-28,2022,4,28,Thursday,4950.67
10:55,5049.74,2026.46,1106.5,1549.04,284.02,37.74,2022-04-28,2022,4,28,Thursday,5003.76
11:00,4990.92,1998.02,1094.13,1528.24,285.43,37.75,2022-04-28,2022,4,28,Thursday,4943.570000000001
11:05,5010.5,2028.47,1090.25,1520.8,285.99,37.39,2022-04-28,2022,4,28,Thursday,4962.900000000001
11:10,4981.47,1976.81,1113.89,1522.22,285.41,37.72,2022-04-28,2022,4,28,Thursday,4936.05
11:15,5030.86,2017.35,1098.8,1542.03,287.4,37.98,2022-04-28,2022,4,28,Thursday,4983.559999999999
11:20,5020.24,1996.63,1110.04,1539.77,288.24,37.95,2022-04-28,2022,4,28,Thursday,4972.63
11:25,5063.71,2000.18,1136.7,1549.94,288.49,38.08,2022-04-28,2022,4,28,Thursday,5013.389999999999
11:30,5112.57,2042.63,1125.98,1570.78,289.8,38.28,2022-04-28,2022,4,28,Thursday,5067.47
11:35,5109.16,2047.46,1129.6,1556.09,289.81,38.38,2022-04-28,2022,4,28,Thursday,5061.34
11:40,5092.42,2018.05,1135.91,1557.52,290.95,38.54,2022-04-28,2022,4,28,Thursday,5040.969999999999
11:45,5111.3,2037.56,1125.16,1568.21,290.61,38.47,2022-04-28,2022,4,28,Thursday,5060.01
11:50,5148.59,2048.29,1139.8,1580.49,292.4,38.56,2022-04-28,2022,4,28,Thursday,5099.54
11:55,5199.51,2070.52,1172.08,1579.36,292.42,38.78,2022-04-28,2022,4,28,Thursday,5153.16
12:00,5221.6,2069.92,1179.13,1599.26,292.27,38.9,2022-04-28,2022,4,28,Thursday,5179.48
12:05,5196.33,2072.31,1144.57,1597.0,293.83,38.82,2022-04-28,2022,4,28,Thursday,5146.53
12:10,5183.91,2071.36,1131.13,1600.73,291.58,38.76,2022-04-28,2022,4,28,Thursday,5133.56
12:15,5205.47,2068.53,1179.42,1578.62,291.78,38.52,2022-04-28,2022,4,28,Thursday,5156.87
12:20,5216.28,2068.87,1158.54,1596.94,291.83,38.54,2022-04-28,2022,4,28,Thursday,5154.72
12:25,5240.64,2086.43,1172.72,1601.1,291.88,38.89,2022-04-28,2022,4,28,Thursday,5191.02
12:30,5254.01,2088.59,1176.03,1603.18,294.4,38.84,2022-04-28,2022,4,28,Thursday,5201.04
12:35,5289.8,2119.96,1174.89,1610.79,294.83,39.15,2022-04-28,2022,4,28,Thursday,5239.62
12:40,5270.07,2111.07,1176.94,1598.92,294.49,39.12,2022-04-28,2022,4,28,Thursday,5220.54
12:45,5292.74,2110.6,1180.72,1607.29,294.08,39.15,2022-04-28,2022,4,28,Thursday,5231.839999999999
12:50,5256.03,2099.22,1170.69,1602.4,294.43,39.25,2022-04-28,2022,4,28,Thursday,5205.99
12:55,5273.22,2118.83,1179.93,1594.5,293.9,39.5,2022-04-28,2022,4,28,Thursday,5226.66
13:00,5237.02,2117.81,1176.86,1552.79,295.51,39.46,2022-04-28,2022,4,28,Thursday,5182.43
13:05,5163.53,2103.47,1177.7,1498.3,294.87,39.25,2022-04-28,2022,4,28,Thursday,5113.59
13:10,5134.31,2111.76,1163.65,1480.65,294.63,38.98,2022-04-28,2022,4,28,Thursday,5089.67
13:15,5144.15,2112.33,1160.92,1487.77,294.99,39.28,2022-04-28,2022,4,28,Thursday,5095.29
13:20,5100.74,2067.83,1157.41,1493.68,294.56,38.7,2022-04-28,2022,4,28,Thursday,5052.18
13:25,5143.17,2126.84,1156.74,1474.61,298.79,38.97,2022-04-28,2022,4,28,Thursday,5095.95
13:30,5157.37,2122.52,1151.38,1493.97,301.47,39.01,2022-04-28,2022,4,28,Thursday,5108.35
13:35,5167.4,2100.92,1167.92,1509.03,300.45,38.87,2022-04-28,2022,4,28,Thursday,5117.19
13:40,5242.47,2140.1,1160.25,1555.54,301.29,38.88,2022-04-28,2022,4,28,Thursday,5196.0599999999995
13:45,5344.5,2071.05,1237.15,1643.18,302.71,38.98,2022-04-28,2022,4,28,Thursday,5293.07
13:50,4839.75,1866.08,1130.63,1456.11,303.94,39.3,2022-04-28,2022,4,28,Thursday,4796.0599999999995
13:55,5433.31,2203.55,1215.55,1616.05,305.81,39.56,2022-04-28,2022,4,28,Thursday,5380.520000000001
14:00,5490.73,2220.83,1229.81,1642.96,305.9,39.02,2022-04-28,2022,4,28,Thursday,5438.52
14:05,5484.89,2211.89,1224.47,1639.9,306.62,38.74,2022-04-28,2022,4,28,Thursday,5421.62
14:10,5425.92,2207.54,1207.76,1613.38,305.73,38.99,2022-04-28,2022,4,28,Thursday,5373.4
14:15,5569.37,2226.25,1275.27,1673.02,306.46,39.05,2022-04-28,2022,4,28,Thursday,5520.05
14:20,5671.58,2259.73,1289.56,1720.87,307.87,39.69,2022-04-28,2022,4,28,Thursday,5617.719999999999
14:25,5678.89,2259.41,1284.45,1732.25,308.99,39.76,2022-04-28,2022,4,28,Thursday,5624.86
14:30,5694.83,2278.8,1275.99,1732.53,310.27,39.68,2022-04-28,2022,4,28,Thursday,5637.27
14:35,5718.38,2270.32,1301.72,1743.46,310.18,39.68,2022-04-28,2022,4,28,Thursday,5665.360000000001
14:40,5765.1,2292.16,1313.23,1756.34,313.0,39.52,2022-04-28,2022,4,28,Thursday,5714.25
14:45,5804.76,2316.47,1303.78,1774.28,315.47,39.74,2022-04-28,2022,4,28,Thursday,5749.74
14:50,5862.55,2378.28,1316.22,1759.38,314.09,39.98,2022-04-28,2022,4,28,Thursday,5807.95
14:55,5894.29,2397.66,1309.46,1774.85,316.31,39.84,2022-04-28,2022,4,28,Thursday,5838.12
15:00,5896.63,2406.02,1297.92,1779.25,317.65,39.83,2022-04-28,2022,4,28,Thursday,5840.67
15:05,5922.22,2401.42,1336.7,1775.6,312.86,39.78,2022-04-28,2022,4,28,Thursday,5866.359999999999
15:10,5979.82,2425.35,1344.64,1799.96,314.6,39.8,2022-04-28,2022,4,28,Thursday,5924.35
15:15,5974.77,2429.14,1341.15,1786.61,316.1,39.95,2022-04-28,2022,4,28,Thursday,5912.95
15:20,5905.38,2354.28,1342.94,1794.28,316.47,40.22,2022-04-28,2022,4,28,Thursday,5848.1900000000005
15:25,5948.61,2403.62,1340.49,1789.47,317.58,40.29,2022-04-28,2022,4,28,Thursday,5891.45
15:30,5950.03,2404.26,1346.37,1784.0,318.62,40.27,2022-04-28,2022,4,28,Thursday,5893.52
15:35,5935.81,2396.93,1349.5,1779.11,316.78,40.29,2022-04-28,2022,4,28,Thursday,5882.61
15:40,5906.22,2386.81,1335.14,1775.17,316.54,40.16,2022-04-28,2022,4,28,Thursday,5853.82
15:45,5919.08,2406.3,1320.43,1777.15,313.89,40.13,2022-04-28,2022,4,28,Thursday,5857.9000000000015
15:50,5855.72,2359.87,1321.37,1762.7,313.17,40.31,2022-04-28,2022,4,28,Thursday,5797.42
15:55,5935.69,2410.51,1334.71,1779.0,314.91,40.11,2022-04-28,2022,4,28,Thursday,5879.24
16:00,5929.02,2411.3,1337.27,1783.28,314.22,40.24,2022-04-28,2022,4,28,Thursday,5886.31
16:05,5938.9,2410.12,1332.98,1784.54,314.87,40.56,2022-04-28,2022,4,28,Thursday,5883.07
16:10,5886.35,2379.1,1330.26,1766.44,314.37,40.23,2022-04-28,2022,4,28,Thursday,5830.399999999999
16:15,5877.44,2400.66,1321.9,1749.84,313.46,36.94,2022-04-28,2022,4,28,Thursday,5822.799999999999
16:20,5838.66,2366.77,1318.73,1746.36,312.4,38.86,2022-04-28,2022,4,28,Thursday,5783.119999999999
